word,x,y,season
ボルトロス(8),-6.125818,-13.131555,8
ゴリランダー(8),0.44259,-8.1904745,8
クレセリア(8),20.33997,-11.971721,8
ドラパルト(8),-5.9156346,21.579958,8
ドドゲザン(8),9.308664,-31.257135,8
キョジオーン(8),-16.198132,34.211872,8
テツノカイナ(8),-1.4391397,-3.4726834,8
サンダー(8),29.653212,5.439566,8
ラッキー(8),-30.803461,23.064398,8
ウルガモス(8),-16.567076,-24.225372,8
テツノブジン(8),-17.479006,-7.669414,8
カバルドン(8),23.324402,23.178923,8
レジエレキ(8),2.81486,-6.3798833,8
ドオー(8),-13.625378,22.5501,8
マリルリ(8),38.68408,2.2980478,8
クエスパトラ(8),1.5088009,-24.245605,8
テツノドクガ(8),-3.813949,14.07512,8
ウインディ(8),-3.4416988,-15.329035,8
ゴチルゼル(8),-9.580311,-13.311053,8
ミミズズ(8),-13.691262,-39.660934,8
トドロクツキ(8),-0.936434,26.642101,8
サザンドラ(8),-17.112732,-10.485815,8
チオンジェン(8),12.531072,22.410694,8
ヤドキング(8),-27.576408,-2.166267,8
ペリッパー(8),-14.016667,-16.46923,8
ジバコイル(8),2.8059523,36.96283,8
デカヌチャン(8),-16.506258,-3.0965605,8
ハリーマン(8),21.194263,-30.387733,8
キラフロル(8),8.957677,29.158724,8
アーマーガア(8),-24.447721,-19.177355,8
バサギリ(8),10.98319,2.9466484,8
ケンタロス(8),21.450966,-15.353436,8
ゾロアーク(8),9.97369,22.95348,8
スナノケガワ(8),-5.4250607,5.0829105,8
マスカーニャ(8),39.96791,-9.904137,8
フワライド(8),-21.378569,7.8649435,8
コータス(8),17.458666,32.1683,8
ブリザポス(8),1.7282152,34.044083,8
バンギラス(8),12.369074,-12.164941,8
ルカリオ(8),25.236053,11.793028,8
オーロンゲ(8),30.777748,-4.796119,8
ニンフィア(8),0.9328048,27.233984,8
モスノウ(8),-3.0486946,-8.060976,8
ハピナス(8),-28.640886,8.088563,8
ギャラドス(8),28.943378,-13.789894,8
パルシェン(8),13.268701,-2.3198547,8
ラウドボーン(8),-16.97122,14.89178,8
ハカドッグ(8),22.186317,-5.163263,8
ヤドラン(8),-1.2881622,4.2045403,8
ドンファン(8),27.642406,2.8401823,8
イエッサン(8),-8.575979,-32.6673,8
エーフィ(8),5.9675803,-15.512444,8
ピカチュウ(8),-1.2460257,-19.672567,8
バクフーン(8),1.0991166,-9.289118,8
イダイナキバ(8),1.4555672,12.168059,8
ゲッコウガ(8),6.139308,-7.96831,8
クレッフィ(8),6.533992,-1.7911572,8
ママンボウ(8),-3.2568176,4.6844783,8
ベトベトン(8),-1.5883332,2.6290956,8
ジュナイパー(8),-3.7519686,-12.967965,8
ブロロローム(8),-12.620497,33.688957,8
レイスポス(8),19.98814,-13.850115,8
フォレトス(8),-1.2201222,14.342627,8
ドレディア(8),1.3243341,-6.715828,8
エムリット(8),-2.4438303,9.677573,8
グレイシア(8),5.632896,12.018222,8
サケブシッポ(8),-28.506557,6.672836,8
クレベース(8),-6.565286,29.84784,8
ファイヤー(8),19.437588,11.713346,8
ポットデス(8),-0.05978397,1.0974576,8
イッカネズミ(8),11.031141,-21.90153,8
リククラゲ(8),-13.221557,6.1133757,8
ヤミラミ(8),6.8841076,-29.174631,8
ラブトロス(8),8.826939,-8.39978,8
サンダース(8),38.256325,11.894615,8
フリーザー(8),6.024979,1.9869695,8
ハバタクカミ(9),-28.370127,16.666988,9
カイリュー(9),-38.251812,5.85548,9
ウーラオス(9),-21.114296,-0.7675698,9
パオジアン(9),0.9819984,-9.706328,9
サーフゴー(9),-36.480938,-7.9953175,9
イーユイ(9),-14.0305605,-28.128887,9
ディンルー(9),-23.366182,2.3461435,9
ランドロス(9),10.35138,-36.762764,9
ミミッキュ(9),-29.065672,-0.49821147,9
ヘイラッシャ(9),-25.61491,17.787994,9
テツノツツミ(9),4.727515,11.156336,9
イダイトウ(9),-19.621302,-18.757305,9
ドヒドイデ(9),-37.87699,16.366909,9
ガブリアス(9),20.24953,-31.821043,9
ハッサム(9),-22.961391,-33.74996,9
ヒードラン(9),-0.5825339,-4.5968704,9
キノガッサ(9),-25.661257,-10.283553,9
ガチグマ(9),-7.5506997,-10.338249,9
ジバコイル(9),2.0573025,37.584946,9
ロトム(9),11.982678,-38.33248,9
モロバレル(9),-32.75867,-22.35633,9
カバルドン(9),23.853848,23.206583,9
コノヨザル(9),0.6001065,-40.568737,9
チオンジェン(9),-3.156071,8.076924,9
ドラパルト(9),-5.560583,21.317291,9
ドオー(9),-12.929252,22.303507,9
ヌメルゴン(9),-4.073223,17.103338,9
サンダー(9),-27.949486,1.6412685,9
キョジオーン(9),-15.351529,33.910534,9
ラッキー(9),-30.659754,23.654127,9
ウルガモス(9),-15.838714,-24.948822,9
ドドゲザン(9),9.178878,-30.910294,9
アーマーガア(9),-25.176435,-19.069195,9
オオニューラ(9),11.221422,-5.79661,9
ゴリランダー(9),-2.1779745,-6.00348,9
テツノカイナ(9),-27.528824,7.596522,9
ペリッパー(9),-13.944359,-15.939926,9
テツノブジン(9),-23.47669,2.4260185,9
クエスパトラ(9),2.071966,-23.608906,9
ボルトロス(9),-3.161354,-5.72452,9
ハピナス(9),-29.191685,8.548142,9
セグレイブ(9),37.06374,-19.45455,9
フワライド(9),-21.23873,8.0296,9
ゴチルゼル(9),-20.220682,-17.10432,9
キラフロル(9),9.496439,29.261892,9
レジエレキ(9),-3.126796,12.535584,9
クレベース(9),-6.449394,30.115454,9
テツノドクガ(9),-5.001663,-8.118318,9
サザンドラ(9),-17.337708,-10.448384,9
デカヌチャン(9),-16.250269,-2.8367198,9
ミミズズ(9),-13.793655,-39.515934,9
マスカーニャ(9),39.801643,-10.544046,9
スナノケガワ(9),8.778649,11.1383705,9
マリルリ(9),39.453804,2.2543976,9
マルマイン(9),-24.711422,-5.2488527,9
アラブルタケ(9),16.09984,-24.751581,9
パーモット(9),31.235643,6.0759144,9
トドロクツキ(9),7.154003,16.131994,9
エースバーン(9),-14.625175,13.466362,9
クレセリア(9),14.464992,32.762794,9
テツノワダチ(9),3.8588905,-12.129238,9
ラブトロス(9),-17.111347,-4.6727257,9
ブリムオン(9),26.29831,-21.200346,9
フリーザー(9),24.057539,8.902154,9
イダイナキバ(9),16.39905,20.569456,9
ソウブレイズ(9),-25.731102,32.984844,9
ニンフィア(9),0.6176322,27.088976,9
ゲッコウガ(9),2.223262,5.6537957,9
ポットデス(9),-19.653955,-20.151302,9
イッカネズミ(9),11.177925,-22.77003,9
テツノイバラ(9),11.915342,13.337459,9
ハリーマン(9),24.627607,-18.655935,9
ヤドキング(9),2.8076146,-1.4478322,9
カマスジョー(9),0.29031786,16.926418,9
レイスポス(9),-0.5204191,-6.908581,9
ハギギシリ(9),5.903496,27.02654,9
チルタリス(9),31.13124,-2.4452877,9
エムリット(9),-4.32009,1.0990494,9
ブラッキー(9),-0.7688293,-31.665268,9
リーフィア(9),23.996952,-8.899893,9
オーロンゲ(9),31.029758,-4.0937223,9
エーフィ(9),6.2911415,-15.071138,9
テツノコウベ(9),-1.8414278,-24.670671,9
トリトドン(9),-5.738862,-26.947887,9
バサギリ(9),-33.64523,-13.908956,9
レジドラゴ(9),8.27962,-6.7887564,9
バンギラス(9),11.87623,-12.233305,9
ウインディ(9),-2.4861724,-15.241721,9
ミカルゲ(9),-1.2731366,7.6442423,9
ドレディア(9),31.260237,-7.653385,9
ウェーニバル(9),1.9202249,7.5995913,9
コータス(9),17.14638,31.040234,9
バクフーン(9),5.207509,0.07020691,9
ルカリオ(9),25.025713,11.956682,9
ユクシー(9),4.4057927,-8.376185,9
ダイケンキ(9),0.4175258,0.4806767,9
メタモン(9),-7.4221764,-5.781913,9
ジュナイパー(9),17.296919,-6.8728075,9
ファイアロー(9),2.0421846,0.41974276,9
ボーマンダ(9),19.015862,13.058161,9
カイリュー(10),-39.254944,6.450116,10
ハバタクカミ(10),-26.054657,-12.16904,10
ウーラオス(10),-25.532816,4.278734,10
オーガポン(10),-39.03755,-9.398873,10
パオジアン(10),-26.708862,13.473083,10
サーフゴー(10),-37.22858,-8.165465,10
テツノツツミ(10),36.10881,-20.668667,10
イーユイ(10),-23.165022,2.0860717,10
ランドロス(10),-25.13186,-8.050185,10
ガブリアス(10),20.411602,-31.766935,10
キョジオーン(10),-15.982,33.945812,10
ディンルー(10),-14.106866,2.8345816,10
イダイトウ(10),33.757336,-20.145468,10
ヘイラッシャ(10),-25.204323,17.89498,10
ゴリランダー(10),-29.9946,-2.3493624,10
ドヒドイデ(10),-38.44573,16.867218,10
ロトム(10),12.354893,-39.54232,10
ミミッキュ(10),-29.009333,-0.10734666,10
ハッサム(10),-23.718273,-33.884132,10
ヒードラン(10),-22.803608,1.807478,10
コノヨザル(10),0.34173083,-39.702427,10
ジバコイル(10),2.3331575,36.763515,10
ガチグマ(10),-17.795654,5.979869,10
チオンジェン(10),-3.0606585,30.977322,10
トドロクツキ(10),9.942026,8.667762,10
カバルドン(10),23.794212,23.83424,10
キラフロル(10),9.183422,28.472633,10
キノガッサ(10),-26.145319,-9.968573,10
ドドゲザン(10),8.7622,-30.974028,10
ヌメルゴン(10),-3.700866,9.8212,10
ドオー(10),-13.867762,22.493673,10
サンダー(10),9.506565,-5.8683915,10
ラッキー(10),-31.197609,23.492311,10
クレベース(10),-6.852749,30.740517,10
アーマーガア(10),-25.471357,-18.91799,10
テツノカイナ(10),2.8311043,-5.2970376,10
テツノドクガ(10),8.920746,0.15393084,10
セグレイブ(10),36.864155,-19.943905,10
ハピナス(10),-28.916155,7.550848,10
ドラパルト(10),-4.795809,21.837475,10
テツノブジン(10),-22.934294,-9.508583,10
サケブシッポ(10),-8.666617,-23.16259,10
レイスポス(10),29.82325,-1.8880376,10
オオニューラ(10),-27.626198,26.567463,10
バサギリ(10),35.618732,-18.864912,10
イダイナキバ(10),14.829559,-29.220425,10
クレセリア(10),-23.60234,-7.264904,10
ママンボウ(10),-9.1557665,4.905277,10
ボルトロス(10),-11.029898,-8.5556755,10
キチキギス(10),-3.4630144,-10.458046,10
モロバレル(10),-32.652683,-23.26696,10
イルカマン(10),7.3455777,20.143257,10
ウインディ(10),-3.42519,-15.476736,10
ゾロアーク(10),-20.696426,-33.12646,10
デカヌチャン(10),-16.718983,-3.4740283,10
テツノワダチ(10),-18.10125,1.5128529,10
マリルリ(10),39.28058,2.9083357,10
ブラッキー(10),-1.0925102,-31.309196,10
テツノコウベ(10),-27.598074,-9.136415,10
シャワーズ(10),15.828369,21.490522,10
ラウドボーン(10),-17.4441,14.758653,10
ウルガモス(10),-15.96755,-24.517233,10
ヤドラン(10),-1.8018596,3.7076592,10
フォレトス(10),4.9395294,17.369644,10
ギャラドス(10),28.545053,-14.147034,10
ケンタロス(10),21.266367,-15.426402,10
サザンドラ(10),-17.035004,-10.418749,10
オーロンゲ(10),31.57082,-4.182014,10
バンギラス(10),12.379659,-13.318082,10
イイネイヌ(10),-11.276184,1.2409008,10
ユクシー(10),-9.740277,8.099204,10
マスカーニャ(10),40.40916,-10.343507,10
サーナイト(10),-10.239313,10.484648,10
ブースター(10),-36.452095,-10.207381,10
エーフィ(10),6.2891626,-15.330094,10
サンダース(10),38.253933,11.926879,10
カミッチュ(10),2.540617,4.8229446,10
ニンフィア(10),0.82608,26.481853,10
ラブトロス(10),-5.763981,7.008669,10
ブリザポス(10),15.675985,16.549166,10
ゴチルゼル(10),3.1242826,4.1445527,10
ノココッチ(10),31.588789,-26.093845,10
ペリッパー(10),-14.074783,-15.741795,10
ユキノオー(10),-8.19288,-22.004274,10
インテレオン(10),19.611475,14.301682,10
ヤバソチャ(10),-1.4341067,15.727638,10
ヤドキング(10),25.629658,-0.30761543,10
ブリムオン(10),26.513153,-21.689678,10
ゲッコウガ(10),-10.528486,4.3977094,10
ソウブレイズ(10),-25.5387,33.604343,10
ハリーマン(10),29.99584,-3.3837879,10
グレイシア(10),5.6708655,12.165528,10
コータス(10),16.963593,30.85528,10
ストリンダー(10),-11.429979,-3.1085837,10
メタモン(10),-7.042327,-5.676999,10
パルシェン(10),13.3647375,-2.0030975,10
パーモット(10),31.273447,6.5158257,10
マシマシラ(10),21.963535,16.254553,10
ブリガロン(10),10.936286,-3.694676,10
モスノウ(10),0.5507253,17.020515,10
イッカネズミ(10),11.191515,-21.907122,10
ポットデス(10),-3.0247076,-8.0846615,10
カイリュー(11),-39.366604,6.109958,11
ハバタクカミ(11),-8.429108,31.524666,11
ウーラオス(11),-13.439326,29.827415,11
オーガポン(11),-19.837122,-3.785788,11
ガチグマ(11),-27.542088,18.180397,11
パオジアン(11),-9.206021,29.821552,11
サーフゴー(11),-36.673725,-7.474126,11
イーユイ(11),-20.48994,2.9993975,11
テツノツツミ(11),-8.11523,28.82711,11
ランドロス(11),-37.004223,4.6204624,11
トドロクツキ(11),8.097295,-29.276478,11
キョジオーン(11),-15.527336,33.519352,11
イダイトウ(11),-20.226267,-6.089664,11
ヘイラッシャ(11),-25.941368,18.120295,11
ドヒドイデ(11),-37.838493,16.058722,11
キラフロル(11),9.728913,29.008768,11
ディンルー(11),-6.579542,-28.479223,11
カバルドン(11),23.095455,23.844698,11
コノヨザル(11),-0.042952385,-40.68127,11
ミミッキュ(11),-28.683096,-0.29120263,11
キノガッサ(11),-25.456642,-8.800265,11
ハッサム(11),-22.594955,-32.68597,11
クレセリア(11),1.1016514,25.912048,11
ガブリアス(11),20.107056,-32.266388,11
オオニューラ(11),-9.403742,-16.36393,11
アーマーガア(11),-24.534111,-19.56561,11
テツノドクガ(11),8.739643,-22.259943,11
クレベース(11),-7.3063602,30.706776,11
テツノカイナ(11),-34.962547,-4.8918715,11
サケブシッポ(11),21.591228,-12.929758,11
ヌメルゴン(11),-12.115555,14.95577,11
ロトム(11),12.098414,-38.602272,11
ゴリランダー(11),-34.014683,11.604571,11
キュウコン(11),14.065221,4.218624,11
ハピナス(11),-29.81923,9.017456,11
ジバコイル(11),1.6480162,37.150776,11
チオンジェン(11),-3.4150434,6.4270153,11
グライオン(11),-37.32648,-6.169213,11
ドラパルト(11),-5.135244,20.962147,11
ヒードラン(11),-16.284534,5.79549,11
ジャラランガ(11),-20.711609,25.216257,11
ウルガモス(11),-16.228968,-24.164999,11
テツノブジン(11),-14.64785,2.787793,11
ドドゲザン(11),9.09623,-31.19603,11
イダイナキバ(11),-6.8827953,34.04367,11
モロバレル(11),-33.2586,-23.345724,11
クワガノン(11),-5.6409464,28.3405,11
レイスポス(11),-37.02218,-5.995432,11
セグレイブ(11),36.799023,-19.489546,11
ドータクン(11),30.764679,17.15351,11
ゴウカザル(11),-15.768656,13.7894945,11
サンダー(11),-18.81081,34.741535,11
ドオー(11),-13.031813,22.652498,11
サーナイト(11),-10.564392,10.735194,11
コータス(11),17.599821,31.713562,11
ペリッパー(11),-14.229013,-16.220932,11
ママンボウ(11),-23.8184,-23.052374,11
ヤドキング(11),2.9614053,22.93724,11
デカヌチャン(11),-16.667114,-2.6893249,11
ポットデス(11),-13.596611,10.246678,11
マリルリ(11),39.88038,2.8402278,11
ラウドボーン(11),-17.883955,14.352269,11
フワライド(11),-21.225893,7.722586,11
ラッキー(11),-30.169872,23.577269,11
ピクシー(11),-6.1883674,-3.9911702,11
ギャラドス(11),28.39378,-14.09547,11
ヤバソチャ(11),-10.305962,-3.8757627,11
イルカマン(11),7.1878285,20.085459,11
ストリンダー(11),-13.610747,30.17551,11
ブリムオン(11),26.395866,-21.943932,11
ユクシー(11),0.62731373,22.012884,11
ブラッキー(11),-0.9389554,-31.614796,11
ルカリオ(11),25.319319,12.273285,11
エンペルト(11),-23.308455,16.999771,11
ウインディ(11),-2.5860522,-15.47624,11
メブキジカ(11),26.031498,5.718886,11
ローブシン(11),6.878813,-14.331194,11
カビゴン(11),7.132518,-0.76431656,11
ノココッチ(11),31.596235,-26.110798,11
バクフーン(11),11.159743,9.558101,11
エーフィ(11),6.394164,-15.342866,11
アブリボン(11),26.512188,11.351994,11
シャワーズ(11),15.827895,21.373264,11
クエスパトラ(11),1.6299355,-24.64046,11
ケンタロス(11),21.345285,-15.325203,11
バサギリ(11),10.389317,0.4321429,11
オノノクス(11),-6.0537696,1.8704149,11
モスノウ(11),14.91427,-6.582218,11
グレイシア(11),5.359442,12.174544,11
ゴチルゼル(11),-4.1006393,6.5614295,11
アラブルタケ(11),5.876912,20.60127,11
フラージェス(11),16.145298,-1.373521,11
ボーマンダ(11),19.347658,13.3811865,11
マタドガス(11),-9.879592,8.627185,11
バンギラス(11),11.984828,-11.6942425,11
レジエレキ(11),8.021928,-11.124471,11
ハリーマン(11),0.4471678,-16.816078,11
サザンドラ(11),-16.796026,-10.462153,11
オーロンゲ(11),31.817793,-4.0023303,11
フリーザー(11),9.21927,-1.4880139,11
イッカネズミ(11),11.009067,-22.425888,11
スナノケガワ(11),-3.2043688,22.954626,11
カマスジョー(11),22.271954,19.960169,11
アーボック(11),9.854874,1.6863294,11
ハリーセン(11),8.191997,-4.834477,11
マルマイン(11),-4.955604,-9.963919,11
モルペコ(11),5.120345,-3.5268266,11
ゾロアーク(11),4.863254,-0.7553194,11
ウェーニバル(11),1.906104,7.79393,11
ミロカロス(11),4.1445274,-10.869037,11
ユキノオー(11),-8.070737,-21.851627,11
チリーン(11),8.535703,-9.927978,11
ペルシアン(11),-1.9180521,-18.075466,11
カイリュー(12),-39.028057,6.1319714,12
ハバタクカミ(12),-27.094278,-8.25928,12
ウーラオス(12),-7.8562374,-0.11007809,12
オーガポン(12),40.901535,-8.09938,12
ガチグマ(12),-39.726818,17.930258,12
パオジアン(12),-29.374952,-10.380299,12
サーフゴー(12),-36.792442,-9.043849,12
イーユイ(12),-5.7891865,-17.456697,12
トドロクツキ(12),-30.28453,0.8879984,12
ランドロス(12),-36.77447,5.95763,12
ヘイラッシャ(12),-25.471607,17.328903,12
テツノツツミ(12),-6.1940866,-0.35373995,12
キョジオーン(12),-15.607277,34.376827,12
ドヒドイデ(12),-38.375217,16.358374,12
ディンルー(12),6.7511187,24.70185,12
イダイトウ(12),9.564491,-7.9628835,12
コノヨザル(12),0.42446744,-40.697994,12
キラフロル(12),9.570142,29.305775,12
グライオン(12),-25.60488,5.308191,12
オオニューラ(12),-5.868715,-17.51436,12
テツノドクガ(12),0.57099813,-4.2108088,12
カバルドン(12),23.275248,23.198954,12
キノガッサ(12),-25.935814,-9.765625,12
ハピナス(12),-29.33752,8.948905,12
モロバレル(12),-33.430855,-23.265575,12
テツノカイナ(12),7.6181693,-3.6849728,12
ハッサム(12),-23.676136,-33.27662,12
ミミッキュ(12),-29.017614,-0.5978158,12
サケブシッポ(12),-7.663108,-10.419836,12
ドラパルト(12),-5.8632064,21.519064,12
クレセリア(12),-9.478933,-15.8281,12
キュウコン(12),18.57706,-19.84084,12
ママンボウ(12),-17.060743,31.86305,12
クレベース(12),-6.57874,30.636143,12
アーマーガア(12),-25.25118,-18.60159,12
チオンジェン(12),-12.128536,3.6483195,12
ガブリアス(12),19.979275,-31.612286,12
ゴリランダー(12),-32.014767,-6.4199924,12
マリルリ(12),38.549534,2.431999,12
ドオー(12),-12.757859,22.906298,12
ラッキー(12),-30.429855,23.754726,12
ヌメルゴン(12),-7.171463,-12.493292,12
ラウドボーン(12),-16.949604,14.665633,12
ジバコイル(12),2.3195224,37.588478,12
バンギラス(12),12.691776,-12.9027,12
ロトム(12),12.627169,-38.953804,12
ウルガモス(12),-16.837955,-24.583206,12
ドドゲザン(12),9.116285,-30.29121,12
オーロンゲ(12),31.05147,-4.6738586,12
クエスパトラ(12),1.9835427,-24.493563,12
ボルトロス(12),-11.154178,-14.420202,12
バサギリ(12),-5.843628,-0.7943841,12
クワガノン(12),2.4312546,-17.44145,12
テツノワダチ(12),7.928962,-11.917762,12
イダイナキバ(12),-10.179696,-1.9764172,12
ウインディ(12),-3.1564453,-15.621358,12
キチキギス(12),20.14177,6.831094,12
レジエレキ(12),0.18364918,21.62052,12
ギャラドス(12),28.75182,-14.03469,12
コータス(12),17.010876,31.79215,12
カラミンゴ(12),24.604925,2.7342713,12
ペリッパー(12),-14.11119,-16.033014,12
サンダー(12),-1.35201,-3.4978864,12
ヤドラン(12),-1.637688,3.9339442,12
イッカネズミ(12),11.256313,-22.45055,12
テツノブジン(12),13.550382,-10.865687,12
イイネイヌ(12),-12.018956,-1.2360352,12
テツノコウベ(12),-10.462441,-20.152048,12
エンペルト(12),0.92758036,-3.5849366,12
ゴウカザル(12),20.870316,9.013572,12
ゴチルゼル(12),-13.021859,-23.971626,12
マンムー(12),20.970455,4.8729143,12
ピクシー(12),-14.542537,2.8196976,12
バクフーン(12),-33.800495,-10.375597,12
タギングル(12),11.842702,6.7212443,12
パーモット(12),31.318533,6.058816,12
ヒードラン(12),6.482659,-0.20409185,12
ブリガロン(12),3.5709577,-8.818709,12
ルチャブル(12),-0.9874212,-37.90053,12
エースバーン(12),23.543045,1.4653528,12
ストリンダー(12),26.700775,-2.5196912,12
ニンフィア(12),0.9051403,27.011944,12
チリーン(12),14.424007,3.5603423,12
ウッウ(12),5.8525586,29.244165,12
シビルドン(12),-2.7525666,21.285728,12
クレッフィ(12),-1.2397048,-14.926497,12
ルカリオ(12),24.208017,12.163011,12
ドータクン(12),30.448278,17.114817,12
レイスポス(12),-1.2651244,-1.4244113,12
ドレディア(12),0.74824417,-0.25571746,12
モスノウ(12),-10.319438,-20.20988,12
ミロカロス(12),-0.4402727,-4.3111944,12
ブロロローム(12),15.636683,14.18425,12
ソウブレイズ(12),-25.412691,33.006313,12
イルカマン(12),6.6797485,18.405647,12
マルノーム(12),7.2328787,4.9279375,12
ハリーマン(12),-3.6428866,11.956622,12
ヤドキング(12),25.07207,-25.749691,12
ハリテヤマ(12),3.87618,-0.21258014,12
カイリュー(13),-38.826595,5.476018,13
ハバタクカミ(13),-10.846818,24.020844,13
ウーラオス(13),4.712097,12.679837,13
オーガポン(13),-34.24035,-9.001845,13
パオジアン(13),-24.845463,30.323666,13
サーフゴー(13),-36.811188,-8.505936,13
ガチグマ(13),14.987991,32.518436,13
ランドロス(13),-31.104862,8.443488,13
イーユイ(13),-7.734471,-19.395859,13
テツノツツミ(13),5.0744534,-14.069409,13
トドロクツキ(13),27.867207,-6.0803924,13
キョジオーン(13),-15.465186,33.163136,13
ドヒドイデ(13),-38.024788,17.339184,13
ヘイラッシャ(13),-25.15738,17.565485,13
イダイトウ(13),31.137562,3.90566,13
ディンルー(13),8.812639,12.2790365,13
ハッサム(13),-23.504547,-32.882633,13
テツノカイナ(13),30.296623,-9.318997,13
テツノドクガ(13),0.22047512,-16.454815,13
ハピナス(13),-29.08632,7.8255825,13
キラフロル(13),8.830587,27.730013,13
グライオン(13),1.8213058,9.330799,13
オオニューラ(13),1.9310827,23.227058,13
モロバレル(13),-33.30496,-22.840912,13
コノヨザル(13),0.35801342,-40.20877,13
チオンジェン(13),-1.6589876,6.5915403,13
ジバコイル(13),2.4047406,36.67553,13
サケブシッポ(13),-11.978155,-18.558424,13
クレベース(13),-6.4914756,30.482445,13
ガブリアス(13),19.7724,-31.477901,13
ミミッキュ(13),-28.719898,-0.8488159,13
キノガッサ(13),-25.559547,-9.083319,13
ドラパルト(13),-5.472005,21.96082,13
キュウコン(13),25.940554,9.720474,13
ママンボウ(13),-20.16281,-5.3383427,13
クエスパトラ(13),2.1475172,-24.436462,13
マリルリ(13),38.889874,2.767966,13
コータス(13),16.72025,31.533318,13
ラッキー(13),-29.782978,24.27894,13
ドドゲザン(13),8.481343,-30.094395,13
ヌメルゴン(13),1.5540917,-22.707563,13
ラウドボーン(13),-17.028975,14.278833,13
クレセリア(13),5.4303813,15.655509,13
オーロンゲ(13),32.165894,-4.683582,13
ゴリランダー(13),13.594541,8.996031,13
キチキギス(13),-1.0077738,-11.162265,13
ペリッパー(13),-13.7494755,-16.25728,13
サンダー(13),-2.4152074,-24.631702,13
マスカーニャ(13),40.45538,-10.109969,13
バサギリ(13),23.300488,-3.8186173,13
アーマーガア(13),-25.184538,-19.80522,13
ドオー(13),-13.508333,22.981567,13
カバルドン(13),23.51008,23.218498,13
ラブトロス(13),7.162393,-0.69790566,13
ヒードラン(13),12.506605,11.232376,13
ウルガモス(13),-16.546854,-24.163786,13
ギャラドス(13),28.81298,-13.967213,13
ロトム(13),11.978563,-38.165512,13
マシマシラ(13),-4.883196,9.788626,13
ケンタロス(13),21.539488,-15.39214,13
ハリーセン(13),35.52816,-10.00752,13
ゴウカザル(13),-8.668245,-6.0734034,13
エムリット(13),20.602253,4.0473228,13
イエッサン(13),-8.24721,-32.4896,13
テツノワダチ(13),9.346093,-2.8291092,13
エンペルト(13),13.273422,8.688585,13
ゲッコウガ(13),-12.023646,-6.046973,13
イルカマン(13),6.9939647,20.114662,13
グレイシア(13),5.6119833,12.087077,13
ウッウ(13),4.4183674,5.78232,13
ノコッチ(13),23.264845,-15.100194,13
ハハコモリ(13),19.822117,20.364725,13
モスノウ(13),6.9980726,4.0777745,13
フォレトス(13),-9.918683,18.40834,13
ルンパッパ(13),-1.286948,15.029093,13
フローゼル(13),24.254637,-1.6339419,13
フワライド(13),-21.145006,8.177534,13
シャワーズ(13),15.556502,21.02475,13
ユキノオー(13),-8.145669,-22.041851,13
レジエレキ(13),7.415903,11.012917,13
イイネイヌ(13),-21.473047,9.405679,13
マタドガス(13),4.3944063,3.3515568,13
ジャラランガ(13),31.278868,14.272818,13
アップリュー(13),-12.399478,12.712773,13
アチゲータ(13),19.47689,-29.772402,13
ボルトロス(13),10.543014,-16.912529,13
パーモット(13),30.942297,5.899507,13
イダイナキバ(13),0.89762264,-9.85745,13
タイカイデン(13),-10.752834,4.477533,13
ニョロボン(13),16.313803,29.79798,13
ブラッキー(13),-0.2695522,-31.473053,13
モトトカゲ(13),14.874157,-17.84296,13
ゴチルゼル(13),13.719204,5.337986,13
ボーマンダ(13),19.420141,13.238603,13
バンギラス(13),12.243852,-11.76708,13
ドレディア(13),7.9528866,-6.8642797,13
ストリンダー(13),29.6463,-5.305475,13
オニゴーリ(13),13.290333,12.2655,13
デカヌチャン(13),-16.193121,-3.1785305,13
リーフィア(13),23.748865,-8.871826,13
カミッチュ(13),11.395185,6.62973,13
ファイヤー(13),14.955212,10.21404,13
ミロカロス(13),3.7044506,-20.297003,13
ルカリオ(13),24.70122,12.532847,13
ニョロトノ(13),-3.8297105,-22.016478,13
カビゴン(13),16.400742,28.020607,13
バクフーン(13),2.7784717,-3.41101,13
ブリムオン(13),26.364435,-21.331856,13
イッカネズミ(13),11.531655,-22.515873,13
シャンデラ(13),24.286816,16.877241,13
ブリガロン(13),22.692968,11.968902,13
ニンフィア(13),0.7172593,27.140831,13
ハバタクカミ(14),-37.618626,12.568405,14
カイリュー(14),-39.16596,6.2750893,14
ウーラオス(14),-30.662085,21.011938,14
オーガポン(14),-37.831223,-4.5605283,14
ガチグマ(14),-29.504585,10.384954,14
パオジアン(14),-32.17068,22.687975,14
ブリジュラス(14),-30.692076,9.612485,14
サーフゴー(14),-37.293232,-8.717536,14
ランドロス(14),-36.51797,9.71093,14
イーユイ(14),-19.440441,22.82046,14
タケルライコ(14),-5.585952,32.0063,14
ディンルー(14),-33.37513,11.608178,14
ドヒドイデ(14),-38.471867,15.393616,14
ハッサム(14),-23.758621,-33.754826,14
トドロクツキ(14),-32.67448,6.42343,14
イダイトウ(14),-34.089447,-1.0625079,14
アシレーヌ(14),-16.97363,19.103214,14
キョジオーン(14),-16.654057,34.256744,14
ラティオス(14),-21.021868,24.469322,14
ウガツホムラ(14),-37.541203,-9.796486,14
テツノカシラ(14),-30.825449,22.096582,14
オオニューラ(14),5.783308,18.34502,14
ミミッキュ(14),-29.587088,0.013316764,14
コノヨザル(14),-0.012654597,-40.33366,14
ポリゴン２(14),23.744024,-21.076065,14
